E-Mail;Login;Name;Datum;Beginn;Ende;Pause_Minuten;Stunden
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;23.06.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;24.06.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;25.06.2026;08:00;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;26.06.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;29.06.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;30.06.2026;07:30;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;01.07.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;02.07.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;03.07.2026;08:00;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;06.07.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;07.07.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;08.07.2026;07:30;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;09.07.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;10.07.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;13.07.2026;08:00;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;14.07.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;15.07.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;16.07.2026;07:30;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;17.07.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;20.07.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;21.07.2026;08:00;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;22.07.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;23.07.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;24.07.2026;07:30;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;27.07.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;28.07.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;29.07.2026;08:00;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;30.07.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;31.07.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;03.08.2026;07:30;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;04.08.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;05.08.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;06.08.2026;08:00;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;07.08.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;10.08.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;11.08.2026;07:30;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;12.08.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;13.08.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;14.08.2026;08:00;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;17.08.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;18.08.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;19.08.2026;07:30;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;20.08.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;21.08.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;24.08.2026;08:00;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;25.08.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;26.08.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;27.08.2026;07:30;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;28.08.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;31.08.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;01.09.2026;08:00;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;02.09.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;03.09.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;04.09.2026;07:30;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;07.09.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;08.09.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;09.09.2026;08:00;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;10.09.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;11.09.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;14.09.2026;07:30;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;15.09.2026;08:00;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;16.09.2026;07:30;16:30;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;17.09.2026;08:00;17:00;30;
greta.lange@demo-import.ganz-om.invalid;demo-ma-07;Greta Lange;18.09.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;01.06.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;02.06.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;03.06.2026;07:30;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;04.06.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;05.06.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;08.06.2026;08:00;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;09.06.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;10.06.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;11.06.2026;07:30;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;12.06.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;15.06.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;16.06.2026;08:00;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;17.06.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;18.06.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;19.06.2026;07:30;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;22.06.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;23.06.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;24.06.2026;08:00;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;25.06.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;26.06.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;29.06.2026;07:30;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;30.06.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;01.07.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;02.07.2026;08:00;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;03.07.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;06.07.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;07.07.2026;07:30;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;08.07.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;09.07.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;10.07.2026;08:00;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;13.07.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;14.07.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;15.07.2026;07:30;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;16.07.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;17.07.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;20.07.2026;08:00;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;21.07.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;22.07.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;23.07.2026;07:30;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;24.07.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;27.07.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;28.07.2026;08:00;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;29.07.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;30.07.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;31.07.2026;07:30;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;03.08.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;04.08.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;05.08.2026;08:00;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;06.08.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;07.08.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;10.08.2026;07:30;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;11.08.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;12.08.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;13.08.2026;08:00;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;14.08.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;17.08.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;18.08.2026;07:30;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;19.08.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;20.08.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;21.08.2026;08:00;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;24.08.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;25.08.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;26.08.2026;07:30;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;27.08.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;28.08.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;31.08.2026;08:00;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;01.09.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;02.09.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;03.09.2026;07:30;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;04.09.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;07.09.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;08.09.2026;08:00;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;09.09.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;10.09.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;11.09.2026;07:30;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;14.09.2026;08:00;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;15.09.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;16.09.2026;08:00;17:00;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;17.09.2026;07:30;16:30;30;
hans.meier@demo-import.ganz-om.invalid;demo-ma-08;Hans Meier;18.09.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;01.06.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;02.06.2026;07:30;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;03.06.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;04.06.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;05.06.2026;08:00;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;08.06.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;09.06.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;10.06.2026;07:30;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;11.06.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;12.06.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;15.06.2026;08:00;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;16.06.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;17.06.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;18.06.2026;07:30;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;19.06.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;22.06.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;23.06.2026;08:00;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;24.06.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;25.06.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;26.06.2026;07:30;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;29.06.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;30.06.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;01.07.2026;08:00;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;02.07.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;03.07.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;06.07.2026;07:30;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;07.07.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;08.07.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;09.07.2026;08:00;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;10.07.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;13.07.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;14.07.2026;07:30;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;15.07.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;16.07.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;17.07.2026;08:00;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;20.07.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;21.07.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;22.07.2026;07:30;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;23.07.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;24.07.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;27.07.2026;08:00;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;28.07.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;29.07.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;30.07.2026;07:30;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;31.07.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;03.08.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;04.08.2026;08:00;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;05.08.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;06.08.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;07.08.2026;07:30;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;10.08.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;11.08.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;12.08.2026;08:00;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;13.08.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;14.08.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;17.08.2026;07:30;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;18.08.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;19.08.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;20.08.2026;08:00;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;21.08.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;24.08.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;25.08.2026;07:30;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;26.08.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;27.08.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;28.08.2026;08:00;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;31.08.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;01.09.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;02.09.2026;07:30;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;03.09.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;04.09.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;07.09.2026;08:00;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;08.09.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;09.09.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;10.09.2026;07:30;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;11.09.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;14.09.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;15.09.2026;08:00;17:00;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;16.09.2026;07:30;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;17.09.2026;08:00;16:30;30;
ina.neumann@demo-import.ganz-om.invalid;demo-ma-09;Ina Neumann;18.09.2026;07:30;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;01.06.2026;07:30;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;02.06.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;03.06.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;04.06.2026;08:00;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;05.06.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;08.06.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;09.06.2026;07:30;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;10.06.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;11.06.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;12.06.2026;08:00;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;15.06.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;16.06.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;17.06.2026;07:30;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;18.06.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;19.06.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;22.06.2026;08:00;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;23.06.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;24.06.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;25.06.2026;07:30;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;26.06.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;29.06.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;30.06.2026;08:00;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;01.07.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;02.07.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;03.07.2026;07:30;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;06.07.2026;08:00;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;07.07.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;08.07.2026;08:00;17:00;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;09.07.2026;07:30;16:30;30;
jonas.otto@demo-import.ganz-om.invalid;demo-ma-10;Jonas Otto;10.07.2026;08:00;16:30;30;
